87,158,157,213
92,223,145,245
93,12,241,33
94,485,173,536
105,276,155,296
106,239,156,270
116,63,224,94
117,260,186,282
119,26,189,35
121,152,176,206
122,99,185,174
124,179,253,264
124,311,164,352
127,78,179,132
137,335,163,365
140,298,193,344
143,272,195,309
144,488,187,529
145,176,176,210
145,327,170,352
148,233,191,272
153,335,205,390
153,455,204,495
159,457,219,509
161,25,226,32
163,71,250,156
164,147,181,180
164,240,196,255
165,31,217,55
166,33,218,60
170,509,196,536
171,253,204,284
172,303,202,331
173,331,219,366
175,319,220,353
176,111,263,181
176,160,212,217
181,244,233,293
183,159,276,220
186,502,213,521
188,171,223,221
189,162,224,182
191,84,239,125
191,225,305,313
191,370,213,418
192,304,243,330
192,496,246,536
198,310,240,336
200,376,309,453
202,24,273,82
203,173,226,221
206,441,268,527
210,63,366,145
210,412,252,510
216,208,253,232
223,333,283,387
225,435,253,471
228,134,267,204
228,518,267,536
239,442,271,516
242,207,285,246
244,12,290,42
250,449,272,518
252,160,335,211
253,341,281,369
254,144,320,203
257,362,310,419
259,325,283,355
265,207,322,261
266,143,305,175
271,0,316,15
271,15,337,66
272,128,328,176
280,0,431,9
281,114,320,142
288,2,470,33
290,100,400,206
290,240,330,298
299,335,315,368
305,383,333,428
305,443,324,495
309,415,327,502
310,72,352,113
320,84,449,145
320,403,352,531
321,69,401,128
323,346,388,422
338,267,364,293
344,387,404,470
346,235,372,263
349,337,398,381
357,435,386,517
368,68,449,113
368,120,397,160
371,357,425,389
372,399,460,484
375,351,442,378
378,374,410,395
379,228,413,266
379,255,409,332
380,250,536,437
381,196,412,229
383,120,497,144
383,356,444,404
384,342,449,373
384,378,428,416
385,121,446,190
390,434,486,536
395,128,447,198
395,383,434,438
397,95,495,121
401,0,492,8
404,232,466,272
406,203,465,249
419,371,450,404
424,45,464,60
424,385,487,438
425,407,467,464
431,38,536,48
432,122,494,145
433,75,534,112
434,169,474,221
446,85,536,116
446,105,536,121
449,0,496,17
449,169,480,195
453,464,536,536
455,460,499,494
460,223,480,256
463,191,536,269
464,72,496,80
464,134,529,208
465,132,536,194
474,496,512,536
476,126,524,144
481,121,536,156
497,480,536,520
499,132,536,161
500,411,536,465
500,431,512,463
509,248,536,276
510,185,536,221
514,371,536,414
514,455,536,496
516,384,536,426
